,AZ_A10,AZ_A11,AZ_A12,AZ_A2,AZ_A5,AZ_A6,AZ_A7,AZ_A8,AZ_A9,AZ_B1,AZ_B10,AZ_B11,AZ_B12,AZ_B2,AZ_B3,AZ_B4,AZ_B5,AZ_B8,AZ_B9,AZ_C1,AZ_C10,AZ_C11,AZ_C2,AZ_C3,AZ_C4,AZ_C5,AZ_C8,AZ_C9,AZ_D12,AZ_D2,AZ_D3,AZ_D4,AZ_D5,AZ_D6,AZ_D7,AZ_D8,AZ_D9,AZ_E1,AZ_E12,AZ_E2,AZ_E3,AZ_E4,AZ_E5,AZ_E7,AZ_E8,AZ_E9,AZ_F1,AZ_F11,AZ_F2,AZ_F3,AZ_F4,AZ_F5,AZ_F6,AZ_F7,AZ_F8,AZ_F9,AZ_G1,AZ_G10,AZ_G2,AZ_G3,AZ_G4,AZ_G5,AZ_G6,AZ_H1,AZ_H10,AZ_H11,AZ_H12,AZ_H2,AZ_H3,AZ_H4,AZ_H5,AZ_H6,AZ_H9
ARL6IP5,358.555559501321,298.897761383259,0,176.714717477345,13.2803888497855,0,186.503196928537,867.529108413024,81.1446809661627,252.826687963804,304.276372338012,426.878420466955,312.335411486594,528.414724742553,0,0,4.24400399399358,122.549648648232,161.943567250122,107.587932350664,0,241.062296204733,276.428218689088,223.002450504303,132.2496462892,93.3024144045833,356.23294620403,367.450651784237,1.86405450495372,675.302092170294,134.08214179736,322.314530705784,587.028819520984,783.083920187793,711.432836849553,78.9402208453026,655.801232608226,0,0.746019241328272,119.152271307074,0,62.4969783300572,691.950978038312,279.016444887609,429.59777395745,466.013271120073,0.604203686730056,0,553.799984658244,0,378.326834071122,59.9160253859591,34.4401400186971,270.050354367386,427.801867692891,328.156922523209,329.558761656835,0,1489.9542698651,313.469000457495,411.612668770465,298.51977075001,535.096190039304,0,270.918707302846,740.049652904062,36.9807756859934,686.549915039448,0,4.92293150725394,219.72430382089,1078.93286553702,141.209430530609
ARL2,105.390132505181,403.724464427625,0,80.5611212029075,0,0,146.941912731575,395.609338790199,135.241134943604,188.303210306375,113.45898629553,223.800336943841,172.29482829718,274.568435405444,389.644897357519,0,93.3680878678587,151.422602518235,340.6925990262,60.1514349051441,81.7054559856863,0.750972885373001,208.441818957447,35.3171301703648,36.4826610452966,240.622016096031,411.723078208888,116.607955916769,391.451446040282,198.369989575024,213.212586136786,256.999691884347,143.76215988269,161.384976525822,182.304664442698,73.58834146596,52.1660071392907,0,123.839194060493,373.343783428832,0,405.640765010182,44.5114664235172,204.358983443759,291.188631995807,167.061361344932,185.490531826127,0,179.610805835106,0,460.504384094768,62.9886420724185,166.874905245233,221.70072760292,135.09532663986,211.714143563361,156.706615773423,187.054889204196,372.488567466275,44.0551027669993,485.777113593972,128.643879107739,114.81821081815,400.287774454067,84.6112479264143,1358.86610056031,0,492.027439111604,16.2667751118341,723.670931566329,0,0,118.615921645711
TOR1AIP1,0,0,0,59.7711544408668,0,0,0,0,0,0,0,123.741456140907,0,106.719052251927,0,0,46.6840439339293,0,0,0,0,30.789888300293,36.6080613939603,0,0,0,0,29.8299422112665,0,0,0,0,0,0,0,38.8011255002335,0,0,92.5063859247058,0,0,0,0,0,0,126.028746277756,0,0,0,0,0,0,69.2353330272777,112.815795783755,148.229594507624,52.9285358908402,0,0,114.6118669127,0,0,0,113.735020150054,0,52.8820299540089,0,0,566.403679907545,276.535176901179,0,0,201.814780604047,0
ADIPOR1,216.507989603034,188.404750066225,538.855689928884,226.090888537192,0,485.789334667705,0.941935338022915,1032.1989854729,0,151.432651644987,543.227873778597,472.171345800828,229.045968423502,673.469747220901,66.6621390659852,0,179.019804837547,269.480902786689,4.58330850707892,103.18660784541,720.115883263676,246.319106402344,487.858450821552,385.461249287981,612.224655666384,267.357795662256,7.5356969389314,322.705738467338,7.4562180198149,506.476569127721,43.9613579663476,342.192959912308,680.474223444733,856.44072769953,456.873274914322,444.205988485432,238.4731754939,59.1401029037791,17.9044617918785,117.82835718144,631.494577647521,221.687394831146,269.766463172831,525.132991511826,321.441996359008,120.166944125302,657.373611162301,6.92748653469805,1.87094589411569,1894.46958106832,359.72059632992,0,0.355052989883475,180.033569578258,167.930996309271,10.585707178168,4.74868532646737,20.5304146687532,17.191780036905,238.914211159496,1375.75045147606,354.595307796974,519.931520685963,202.848534351723,358.78423399566,475.445004928393,162.146478007817,0,8.13338755591704,4.92293150725394,823.966139328337,0,265.473729397544
CTSD,1116.90629557121,177.072133520888,735.683217387937,795.216228648054,1686.60938392276,765.848213396902,393.728971293579,805.27586220746,513.916312785697,235.049811466349,722.011730971553,693.899457402596,341.731685508862,1117.9597803867,563.654988064973,1524.21813255053,185.192901556083,1229.34621366499,601.941183929698,808.86563685454,393.294059320931,847.848387586118,633.543593103639,2446.97259037527,1236.99022606709,700.040922111581,207.574197499656,1453.53172956717,864.921290298528,827.245062908611,547.318906681027,911.567967899177,0,328.271713615023,344.600280349002,899.115735729548,685.610379544963,571.687661403197,646.798682231612,413.061207197856,28568.3829016096,607.281959244895,194.231853484439,339.12202825342,675.406359408456,855.823114258248,1244.05539097718,859.008330302558,710.959439763961,6.51020474593926,413.988789741761,2054.04425489814,478.611430362925,618.717988026588,656.71339338821,5949.16743413044,664.815945705431,889.651302312637,767.899508315091,418.523476286494,285.533112570503,923.597080773513,710.573078270816,208.257828601102,715.941328608121,396.379871071122,164.991153060586,0,463.603090687271,147.687945217618,985.868257933204,0,0
CHGB,10753.230150284,45530.2035479589,6643.73572193756,15371.5816746838,79.6823330987131,16150.504437805,12.2451593942979,520.115831201327,3164.64255768034,3282.79652653001,5064.39657010046,18726.9964485018,45016.7191308502,16935.1738743471,16089.9870024477,18968.0478717399,11564.9108836325,30.1561962642247,53736.2367064956,23166.1270153787,1240.8150603928,8834.44502352798,22834.4650703062,9.0815477580938,5099.59196423787,38063.5656799891,17872.617949071,14.9149711056332,37210.2560278863,2127.20159033643,34716.2843860247,13163.7797981204,6730.46511850794,1006.82218309859,78641.1188170651,23466.6531085722,26328.9290318734,1813.62982238256,14604.8186874836,54898.7470476715,21.5895582101716,22701.7325813257,11833.3059070762,14617.6778745653,57634.1717801155,10161.4340312786,3506.79819778124,18312.8106544743,1449.98306793966,5846.16386185346,18922.5437828032,26.1172418349052,1.4202119595339,12849.9943002473,20344.9809271667,5.29285358908402,16423.80307012,10187.6479900724,5352.3741848231,25379.1280478506,15437.329190013,10974.312456191,16957.8915043731,4230.0681030146,3.25427876640055,2909.5969259476,17995.4143838149,1704.93228901463,3977.22651484343,19.6917260290158,12983.9716902581,4253.63460657761,25361.2137232973
RSRC2,12.6009941038803,167.156094043718,245.227739129312,25.9874584525508,0,1.32729326411941,8.9483857112177,636.589646682705,27.0482269887209,66.4986861571463,1.71907554993227,194.197117771375,7.75735008920953,106.719052251927,133.950213710055,0,172.846708119011,119.983163859788,0,178.498160490875,0,339.439744188596,112.065494063144,462.654405231779,82.0859873519175,0,104.814693786955,74.5748555281662,143.532196881437,0,184.63770345866,78.0938290256304,285.128283767335,177.890258215962,0,196.681567190839,245.925462228085,0,0,109.884872427635,244.231877252567,4.71675308151375,0.674416157932078,391.002637053384,0.756334109080018,0,0,0,0,0,0,0,63.9095381790255,240.175788236496,247.67476550641,15.8785607672521,486.265377430258,344.45473499797,0,227.053221952997,81.5808893058579,1.64928050138127,0,0,78.9162600852133,190.810523042216,122.321027269055,0,0,4.92293150725394,0,0,0
SF3B5,153.503019083633,0,709.869771163799,504.156693979486,0,41.1460911877018,40.5032195349854,315.282569492696,0,4.6088198326735,163.312177243565,96.5064945022382,0,178.210456187685,52.2656207700447,56.4525234277972,342.992686423663,123.191269845344,128.33263819821,12.714937459624,0,156.953333042957,182.293203676047,281.023450069903,0,0,0,134.234739950699,3.72810900990745,0,118.695666509138,96.5523704316885,0,0,143.398181177488,177.94998936314,0,3706.11311530349,273.789061567476,168.137093955538,0,76.6472375745984,184.115611115457,0,125.551462107283,79.1343290581256,97.880997250269,0,91.6763488116687,0,0,0,0,0,235.478659629201,0,186.148464797521,0,0,0,0,221.003587185091,96.9455647945702,0,70.7805631692119,294.12229794905,0,0,0,0,0,31.048427785238,0
H2AFJ,100.807952831042,75.0785846128566,0,101.351087964948,2363.90921526182,317.22309012454,233.128996160672,204.833261708631,135.241134943604,212.005712302981,486.498380630832,212.847145850028,309.069158817453,97.3940865211765,211.879193181559,0,177.476530657913,53.2545593602267,97.777248151017,59.6623988490047,0,0,287.634768095402,515.630100487326,10.2607484189897,261.901514118128,265.119519578768,219.656847192053,0,0,230.797129323325,301.016213698794,131.781979892466,99.0316901408451,197.867257748782,13.3796984483564,81.9751540760282,0,576.672873546755,64.8717921560736,0,255.883854672121,350.696402124681,395.431469511917,342.619351413248,35.1708129147225,68.2750166004963,0,0,0,39.5382552000558,347.205685569917,89.4733534506357,248.430602562137,249.55108948752,153.492754083437,404.58798981502,362.703992481306,0,166.053848890998,133.496000682313,131.942440110502,309.792531075386,300.21583084055,0.813569691600137,0,0,234.571220971811,122.000813338756,0,344.042002035341,0,0
C4orf3,238.273343055191,338.561919291938,212.96093134914,420.996826931323,0,2.65458652823883,115.387078907807,136.555507805754,1136.02553352628,485.242888097196,278.490239089028,283.006775288772,56.7511401263223,234.16025057219,418.4379339494,0,121.53284164618,122.549648648232,267.359662912937,223.000441599559,1130.02800142915,81.8560445056571,121.777836881949,232.083998262397,473.134510431191,230.800709316601,107.554947219294,299.655328576813,848.144799753945,945.422929038412,52.7536295596171,259.839467485279,421.702335655891,67.8550469483568,123.389132641094,307.733064312197,111.784301012766,0,0,313.767647775295,0,60.1386017893003,785.694823990871,368.858474760716,311.609652940967,486.529578653661,557.075799165111,0,495.800661940657,0,207.769654776764,121.368359115148,79.5318697338984,167.847891288026,100.383332989341,598.092455566494,0.949737065293473,631.880540360514,148.99542698651,442.245454699493,107.538444994085,0,296.794243058237,0,144.815405104824,0,0,1201.46235131903,40.6669377795852,0,43.3666389120178,520.061165402737,90.3740355395895
ARPC5,374.593188360805,344.228227564607,419.468501142245,491.16296475321,132.803888497855,168.566244543166,78.6516007249134,124.506492411128,0,8.55923683210794,378.196620985099,228.24081981971,115.135406587215,837.174701160751,423.758386363117,28.2262617138986,145.453591430507,109.717224706009,363.609141561594,576.573510188333,585.78657427026,151.696522845346,333.208069014414,351.153179979627,746.754468270916,167.50784340472,60.9706388695358,531.515333946203,400.771718565051,312.327217628761,279.154623086307,286.817335694133,0,456.646126760563,363.497715077818,440.192078950925,484.398637721985,0,367.04146673351,170.784922206806,732.6956317577,396.207258847155,255.603723856258,676.345985453183,238.245244360206,556.871204483106,6.64624055403061,0,389.156745976063,0,307.002922729845,0,87.3430355113349,298.745661308899,199.828503988127,47.6356823017562,368.497981333868,0,0,479.522849348493,396.779779805763,714.138457098091,89.3632301178999,492.245776693515,255.460883162443,0,506.352159392833,5.7212492919954,0,0,0,209.576887550357,231.583466070198
MRPS21,164.958468268979,1.41657706816711,161.334038900863,239.084617763467,212.486221596568,148.656845581374,59.8128939644551,184.751569384255,540.964539774418,189.620015972853,1.71907554993227,97.9866554608614,199.649694401235,56.9859016879224,249.748295655663,0,84.1084427900545,166.179890051792,146.665872226525,262.123326090709,216.034764979103,140.431929564751,152.409071925875,37.3352518943856,0,86.2092483972173,253.473442491329,184.403279124193,95.06677975264,101.295313825544,303.333369967798,134.889341044271,98.2374759198382,1.83392018779343,113.384608372898,141.824803552578,111.784301012766,0,0,157.545780950464,0,124.993956660114,157.813380956106,270.791470321761,81.6840837806419,278.435602241553,170.385439657876,0,357.350665776096,0,141.097302870787,4.60892502968916,262.029106534005,0.393086396459078,133.219002658751,195.835582796109,320.061391003901,0,74.4977134932551,0,248.450890158749,0,204.723036270098,0,98.4419326836166,423.789117474976,0,348.996206811719,0,0,0,209.576887550357,480.112063804069
TXNDC17,65.2960603564707,228.068907974904,138.747273454743,0,0,0,4.23870902110312,94.3839539245651,0,209.372100970025,111.739910745597,114.268426005718,151.472467531407,256.954611247359,197.482674885618,28.2262617138986,48.6131366584719,121.908027451121,164.999106254841,285.5970567854,66.4722353781855,0.750972885373001,74.7103293754291,0.504530431005211,0,135.315782294366,0,238.639537690132,91.3386707427325,0,136.280209695678,146.248443447999,0,1.83392018779343,237.885354821569,80.2781906901382,193.759455088794,0,106.680751509943,111.208786553269,101.20105411018,50.7050956262728,234.696822960363,227.768526438864,133.871137307163,41.0326150671763,0,0,159.030400999833,644.510269847987,47.2908542588903,270.390268408431,74.9161808654133,77.0449337059792,99.445170998786,37.0499751235881,87.3758100069996,0,0,0,111.246667235261,0,222.05408695963,267.760065344275,140.747556646824,0,0,148.75248159188,0,0,89.6243870848367,0,175.099693857955
ARL8B,142.047569898287,151.57374629388,0,122.141054726989,0,0,65.9354736616041,0,0,83.6171598213621,0,93.8422047767162,0,1.03610730341677,153.35421663067,28.2262617138986,0,0,117.638251681692,109.544076575222,164.795750208418,0,175.569274032258,91.8245384429485,201.794718906797,100.941208566362,239.772175329635,124.74339470166,33.552981089167,211.031903803217,164.855092373803,107.911472835417,0,0,110.049766950165,9.36578891384946,81.9751540760282,0,0,128.419670186513,496.559838833948,108.485320874816,155.79013248231,267.628018565666,372.116381667369,143.614152735117,160.113976983465,3.46374326734902,3.74189178823138,0,241.105830729752,1.53630834322972,102.255261086441,0,0,47.6356823017562,0,0,0,340.579832929495,0,0,62.8250587495539,0,192.816016909232,343.669781832941,0,0,0,0,0,232.863208389285,0
PPIG,81.3336892159547,270.566220019917,0,213.097159310917,0,0,2.35483834505729,0,216.385815909767,0,39.5387376484422,136.766872576791,185.359838973743,55.9497943845056,1.25187115616874,0,154.327417963403,91.7518311868966,148.193641728885,41.5680647718476,1.38483823704553,39.050590039396,44.0790943315032,276.987206621861,120.848814712545,103.669349338426,60.2855755114512,51.5244456376421,208.774104554817,75.9714853691581,68.1401048478388,68.1546144223683,265.959995782977,330.105633802817,37.7948694576325,227.454873622058,156.498021417872,39.426735269186,0,154.897952699196,126.838654484758,54.2426604374081,0.674416157932078,184.112892204749,0,99.6506365917138,235.639437824722,0,170.256076364528,6.51020474593926,0,0,60.7140612700743,115.17431416251,69.4239873010393,349.328336879545,0,349.017049368804,0,277.886032837996,0,4.94784150414382,73.1153700964636,311.034419339309,124.476162814821,0,71.1168763192181,0,333.468889792599,0,5.78221852160237,403.629561208094,203.341579964076
MEAF6,458.217967413829,59.4962368630184,0,324.843230656885,26.560777699571,339.78707561457,0,112.457477016503,0,343.027876117557,307.714523437876,117.228747922964,111.460872334432,105.682944948511,150.224538740248,0,376.173081285794,326.585189329583,65.6940886014645,154.535393740045,182.79864729001,196.754895967726,227.866504595059,132.186972923365,1.14008315766552,206.793070522439,397.33674768911,208.809595478865,1.86405450495372,29.5444665324504,26.3768147798085,261.259355285745,570.256567534671,0,148.956250215375,92.319919293659,268.282322430638,0,0,141.658811442855,0,216.970641749632,0.674416157932078,328.998982633915,268.498608723406,137.752350582663,484.571356757505,0,501.413499623004,0,205.443875059114,0,30.8896101198623,75.4725881201429,128.528192705978,68.8070966580922,487.215114495552,342.173577812553,166.187207023415,0,0,0,482.019847302612,0,219.663816732037,210.840356952724,668.49863740065,692.271164331443,203.334688897926,0,1043.69044314923,302.722170906071,169.45131663673
ID2,373.447643442271,36.8310037723447,316.214716245692,706.858869909382,0,0,0,0,0,73.082714489537,1.71907554993227,0,69.8161508028857,104.646837645094,0,0,27.7789352334125,41.0637566151145,38.194237558991,0,0,68.3385325689431,0,48.4349213765003,133.389729446866,18.5513572500341,0,108.472517131878,400.771718565051,177.266799194702,0,39.7568584130482,0,100.865610328638,0,528.498088710077,0,0,0,0,180.812550010188,0,76.2090258463248,0,0,70.341625829445,0,0,0,0,0.775259905883447,0,52.9028954926378,173.351100838453,49.722585499393,0,0,244.083818839621,0,35.5829676194995,0,626.726590524883,7.04073934262242,0,186.307459376431,0,537.643584973289,0,24.4001626677511,2077.47709606116,0,7.76210694630951,0
ISCU,328.771391619423,92.0775094308618,0,654.88395300428,4581.734153176,587.9909160049,61.2257969714895,1182.81167790572,0,48.7218096596913,0,328.299700622645,287.430234884395,363.673663499287,328.929146283335,28.2262617138986,346.079234782931,201.469055892906,336.109290519121,272.393083269636,236.807338534786,131.420254940275,211.430232132464,545.901926347639,564.341163044433,286.454781066703,185.652170040946,165.420588626114,838.824527229176,911.657824429897,180.241567662025,714.203563634402,503.167559589415,588.68838028169,212.318237247288,367.9417073298,409.875770380141,0,152.933944472296,336.274187911075,170.017770905102,332.531092246719,84.3020197415098,191.072486068158,241.270580796526,269.642899012873,792.715236989833,0,1025.2783499754,0,0.775259905883447,528.490070071024,84.1475586023836,464.235034218171,272.06697726083,523.992505319318,888.004156049398,0,412.60272088572,0,133.496000682313,499.731991918526,247.50906765988,316.443713588688,97.6283629920164,1809.01026265437,1146.4040462658,566.403679907545,32.5335502236682,0,0,209.576887550357,146.857807751833
FUBP1,171.831737780186,276.232528292585,0,18.1912209167856,13.2803888497855,27.8731585465077,49.9225729152145,64.2614154380018,0,17.1184736642159,49.8531909480358,105.683492445703,469.523821188998,181.318778097935,153.667184419712,0,12.3461934370722,168.104753643125,24.4443120377542,156.491537964603,55.3935294818212,50.315183319991,274.934012101579,182.640016023886,92.3467357709071,36.5570863456554,407.61269806038,143.726085199739,76.4262347031027,438.946359910691,15.3864752882217,31.2375316102522,273.148103777111,58.6854460093897,12.2277518833517,16.0556381380276,327.900616304113,0,43.2691159970398,101.94138767383,36.4323794796647,234.658465805309,19.5580685800303,0.632690351219068,133.114803198083,96.7197355154869,115.402904165441,0,41.1608096705451,0,158.153020800223,0,7.45611278755298,108.491845422705,183.879750148699,37.0499751235881,432.13036470853,431.138708043816,154.726020332145,0,33.3740001705782,290.273368243104,572.466268088607,110.890532112275,246.511616554842,225.599181939415,0,0,81.3338755591704,713.825068551821,393.190859468961,38.8105347315475,62.1321494334678
NDUFA2,150.066384328029,87.8277782263605,0,158.52349656056,0,0,73.4709563657874,216.882277103256,108.192907954884,0,152.997723943972,92.9541082015423,286.61367171711,46.6248286537547,29.7319399590075,0,117.674656197095,81.4858920331179,21.388773033035,146.221780785676,101.093191304324,42.054481580888,236.83174412011,129.664320768339,193.814136803138,198.608648206247,304.168130989595,153.217430448778,331.801701881763,236.355732259603,386.859950103859,184.585414060581,706.830619423226,0,53.3574627637165,239.496602225579,238.4731754939,19.713367634593,411.056601971878,225.065401357806,352.179668303425,129.710709741628,218.510835169993,57.5748219609352,500.693180210972,76.2034279818988,73.7128497810668,0,347.995936305518,0,252.734729318004,185.893309530796,64.6196441587925,156.841472187172,100.383332989341,121.735632548932,156.706615773423,399.202507447978,0,238.914211159496,140.912445164664,4.94784150414382,120.775759492677,2.70464712468964,6.5085575328011,0,366.963081807165,0,0,0,375.844203904154,201.814780604047,288.067238282441
ATP6V0D1,349.391200153045,141.657706816711,432.375224254314,155.924750715305,863.225275236059,159.27519169433,83.361277415028,0,1352.41134943604,400.967325442595,10.3144532995936,614.858862212112,264.158184616767,1093.09320510469,882.569165098959,0,753.503618206314,39.7805142208922,296.38728345777,183.877557108408,358.673103394792,21.778213675817,643.255935922445,372.343458081846,184.693471541814,196.426135588596,1137.89023777864,245.419070010874,20.504599554491,671.08145409423,538.526635087758,468.562974153782,848.196743307871,469.483568075117,311.251866121679,394.701104226513,156.498021417872,0,167.854329298861,799.64413188303,627.446535483114,556.576863618622,189.510940378914,737.716949521433,977.183668931383,536.354896949518,268.870640594875,0,280.641884117353,6.51020474593926,324.833900565164,1.53630834322972,139.535825024206,331.764918611462,365.883176316288,306.985508166873,510.008804062595,928.430974464726,223.493140479765,281.274886896996,0,112.151074093927,488.518991311186,202.848534351723,166.781786778028,297.284903303341,0,11.4424985839908,8.13338755591704,0,904.917198630771,0,0
PDAP1,58.4227908452632,31.1646954996763,0,12.9937292262754,0,1.32729326411941,0,52.2124000433765,54.0964539774418,50.6970181594085,0,45.5889575255972,0,23.8304679785857,76.3641405262929,0,6.55891526344462,0,24.4443120377542,0.489036056139383,66.4722353781855,5.256810197611,0,0,0,84.0267357795662,46.5843083497577,73.2189490640178,173.357068960696,50.6476569127721,30.7729505764433,11.3591024037281,0,9.16960093896714,28.9019589970131,66.8984922417819,59.6182938734751,0,17.9044617918785,64.8717921560736,1.34934738813573,45.988342544759,51.2556280028379,0,0,123.097845201529,2.41681474692022,0,46.7736473528922,0,12.4041584941352,47.6255586401213,0,0,54.4133954521659,0,108.270025443456,93.5274446020978,0,0,0,0,30.3293387066812,2.70464712468964,42.3056239632071,119.124801678289,0,0,0,0,0,0,0
TMEM205,69.878240030609,229.485485043071,12.9067231120691,129.937292262754,0,0,139.406430027391,333.356092584634,0,79.6667428219277,0,161.041512298213,158.413254453331,350.204268554869,207.497644134968,0,64.0458784548122,275.25549356069,114.582712676973,0,0,173.474736521163,141.202522519561,176.081120420819,443.492348331887,184.967944345928,262.37926614643,46.1008197810482,7.4562180198149,0,2.19806789831738,279.717896691803,194.078915841632,93.5299295774648,72.2548974925327,84.2921002246451,0,0,293.185561842011,153.574038573562,113.345180603401,117.918827037844,318.998842701873,279.016444887609,243.539583123766,117.236043049075,99.0894046237291,0,265.674316964428,0,262.813108094489,207.401626336012,17.7526494941738,240.175788236496,232.664173657537,624.556723511914,184.248990666934,314.799691587549,0,0,0,692.697810580134,29.7877433726333,0,0,199.244137320324,0,0,0,0,0,0,16.945131663673
API5,96.2257731569041,0,425.92186269828,194.905938394131,0,0,64.0516029855582,222.906784800569,432.771631819534,0,0,235.049560229378,0,234.16025057219,48.8229750905807,0,149.697595424501,0,68.7496276061838,92.9168506664828,441.763397617524,39.050590039396,0.747103293754291,0.504530431005211,121.988897870211,7.63879416177875,224.700781451773,284.74035747118,0,0,173.647363967073,83.7733802274944,0,12.837441314554,0,224.778933932387,119.23658774695,19.713367634593,19.3965002745351,0,0,31.8380833002178,72.8369450566644,295.466394019305,276.061949814207,90.8579333630331,0,0,168.385130470412,0,124.041584941352,0,78.466710764248,65.645428208666,0,0,140.561085663434,177.930260462527,0,0,22.2493334470521,0,214.47175228296,0,0,0,0,0,0,280.607095913475,141.664353779258,302.722170906071,0
NUCKS1,131.737665631476,474.55331783598,593.709263155177,317.04699312112,0,399.515272499944,110.677402217693,214.874107870818,0,109.953273150925,158.154950593769,475.723732101524,180.868741553675,359.52923428562,351.14985930533,0,483.430636770359,32.7226810526694,58.0552410896663,122.748050090985,573.32303013685,0.750972885373001,382.516886402197,134.709625078391,418.410518863246,188.241713272405,23.9772175329635,245.419070010874,147.260305891344,506.476569127721,560.507314070932,244.220701680153,287.52431976538,396.12676056338,365.720942692973,168.58420044929,432.232630582694,1261.65552861395,149.203848265654,123.124013683976,8.09608432881437,629.686536382085,45.1858825814492,296.731774721743,329.761671558888,26.3781096860419,461.611616661763,0,823.216193410903,13.0204094918785,476.009582212437,465.501427998605,125.68875841875,312.110598788508,152.920404460397,254.056972276033,419.783782859715,294.269276918795,280.799073936115,211.803378687497,407.904446529289,120.397476600833,120.775759492677,10.8185884987586,160.273229245227,793.813943927007,173.525178218892,74.3762407959402,24.4001626677511,4.92293150725394,832.639467110741,574.395914026903,203.341579964076
POM121,28.6386229633643,29.7481184315092,0,0,0,0,4.23870902110312,0,0,0,0,6.51270821794245,33.4790898586937,1.03610730341677,0,0,15.4327417963403,0,35.1386985542717,34.7215599858962,5.53935294818212,117.902743003561,0,43.8941474974534,7.98058210365864,0,0,20.3385969622272,5.59216351486117,4.22063807606434,2.19806789831738,0,0,0,0,0,0,0,22.3805772398482,0,0,0,32.3719755807398,20.8787815902292,0,0,0,0,0,0,25.5835768941538,0,17.7526494941738,25.157529373381,0.938161990554585,26.4642679454201,0,0,0,0,0,0,9.74871601286181,0,1.62713938320027,0,0,62.9337422119494,0,0,0,0,0
PHC3,0,76.4951616810237,0,0,0,0,38.6193488589395,0,54.0964539774418,116.537301483316,1.71907554993227,125.22161709953,21.2306423494155,158.524417422766,28.7930365918809,0,79.4786202511524,61.5956349226718,44.3053155684296,68.4650478595136,0,5.256810197611,126.260456644475,173.053937834787,149.350893654183,60.5647251398172,0,6.77953232074239,68.9700166832878,0,0,0,2.39603599804483,0,0,358.575918415951,14.9045734683688,0,0,1.32391412563415,32.3843373152575,40.0924011928669,298.766357963911,161.968729912081,21.9336891633205,128.959647353983,158.301365923275,0,0,6.51020474593926,0,35.3350918942836,41.1861468264831,0,0,0,121.566344357565,0,34.38356007381,1.69442702949997,207.66044550582,361.192429802499,0,0,65.8991450196111,0,0,0,0,0,0,201.814780604047,593.079608228556
C19orf53,232.545618462518,0,0,179.313463322601,0,138.038499468419,40.9741872039968,140.571846270629,0,348.295098783469,0,53.8778588938876,168.620294044397,248.665752820025,118.301824257946,0,91.4389951433162,66.7286044995611,268.887432415297,220.555261318862,252.040559142287,0,128.501766525738,191.72156378198,0,26.1901514118128,241.827365403889,135.590646414848,124.8916518319,151.942970738316,171.449296068756,168.966648255455,438.474587642205,22.0070422535211,91.152332221349,100.347738362673,365.162049975035,0,341.676812528349,145.630553819757,183.511244786459,121.456391848979,87.6741005311702,315.079794907096,72.6080744716817,93.78883443926,0.604203686730056,0,129.095266693982,0,110.08690663545,132.122517517756,64.974697148676,88.4444392032925,76.929283225476,42.3428287126722,147.209245120488,171.086788906276,143.264833640875,49.1383838554993,114.954889476436,159.980208633983,73.1153700964636,0,213.968828890836,52.7100892381811,0,451.978694067637,0,280.607095913475,0,155.24213892619,0
NDUFA7,72.1693298676781,298.897761383259,390.42837414009,283.263297132804,0,152.638725373733,75.8257947108447,375.527646465823,0,292.989260791387,250.985030290111,231.497173928682,102.478677494294,409.262384849625,230.970228313132,28.2262617138986,227.247122951111,127.040997028011,247.498659382262,339.880059016871,70.6267500893221,94.6225835569981,383.263989695951,142.27758154347,0,523.803028236257,374.729656872316,212.877314871311,227.414649604354,189.928713422895,334.106320544242,183.165526260115,450.454767632429,110.035211267606,466.877799182519,218.089084708209,260.830035696453,19.713367634593,193.218983504023,368.048126926295,0,301.87219721688,549.649168714644,145.518780780386,251.859258323646,164.130460268705,226.576382523771,671.966193865711,125.353374905751,475.244946453566,444.999185977099,0,37.6356169276484,239.782701840037,312.407942854677,222.299850741529,66.4815945705432,474.48069456674,120.342460258335,406.662487079994,233.618001194048,468.395662392281,394.281403186855,229.89500559862,152.951102020826,37.9512642514904,51.204150949837,509.191186987591,0,521.830739768918,335.368674252937,442.440095939642,666.508512104472
MRPL20,294.405044063385,58.0796597948513,32.2668077801727,267.670822061273,0,238.912787541495,89.9548247811884,138.563677038191,0,256.777104963238,1.71907554993227,162.521673256837,3.67453425278346,1.03610730341677,155.232023364923,0,13.1178305268892,50.688074571782,160.415797747762,118.346725585731,293.585706253653,0,140.455419225807,91.3200080119432,0,116.21879688992,4.79544350659271,135.590646414848,0,249.017646487796,202.222246645199,117.850687438679,172.514591859228,132.042253521127,62.2503732243359,199.35750688051,0,0,0,107.237044176367,319.795330988168,115.560450497087,163.883126377495,117.680405326747,99.0797682894823,46.89441721963,173.406458091526,301.345664259365,190.8364811998,0,215.522253835598,98.3237339667021,155.513209568962,122.642955695232,240.169469581974,0,106.370551312869,166.524474535442,177.648393714685,77.9436433569988,70.4562225823318,11.5449635096689,0,0,20.3392422900034,21.0840356952724,42.6701257915308,0,0,0,14.4555463040059,0,237.231843291422
